kind,page_href,page_title,h1,nav_text,local_id,official_id,ordinal_in_page,official_caption_or_headers,caption_status,nearest_heading,context_en,rows,cols,n_imgs,workflow_phase,practical_reading_ja,mlflow_links,source_page_url,source_repo_url,image_storage_policy
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_kca2iaserm3wrvfl1xth,tinytable_kca2iaserm3wrvfl1xth,26,variable; n_distinct; lp__; 1,descriptive_or_headers,5.1.5 Model 6: long term smooth + seasonal + weekday + day of year,"Pathfinder provides automatically Pareto- \hat{k} diagnostic which is high, indicating the normal approximation is not good. When Pareto- \hat{k} is very high the Pareto smoothed i",2,2,,LOO-CV / model comparison,elpd差だけでなくSEとPareto-kを読み、勝敗より『どのデータ点で負けるか』を確認する。,"loo_elpd, loo_elpd_diff, loo_se_diff, pareto_k_gt_0_7, reloo_count",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_kca2iaserm3wrvfl1xth,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_jnfa4bwietxlyxl5ou2v,tinytable_jnfa4bwietxlyxl5ou2v,27,variable; mean; median; sd; mad; q5; q95; sigma_f1,descriptive_or_headers,5.1.5 Model 6: long term smooth + seasonal + weekday + day of year,"Pathfinder provides automatically Pareto- \hat{k} diagnostic which is high, indicating the normal approximation is not good. When Pareto- \hat{k} is very high the Pareto smoothed i",7,7,,LOO-CV / model comparison,elpd差だけでなくSEとPareto-kを読み、勝敗より『どのデータ点で負けるか』を確認する。,"loo_elpd, loo_elpd_diff, loo_se_diff, pareto_k_gt_0_7, reloo_count",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_jnfa4bwietxlyxl5ou2v,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_zv8hettxjf4epg3n2k04,tinytable_zv8hettxjf4epg3n2k04,28,variable; mean; median; sd; mad; q5; q95; beta_f3[1],descriptive_or_headers,5.1.5 Model 6: long term smooth + seasonal + weekday + day of year,"Pathfinder provides automatically Pareto- \hat{k} diagnostic which is high, indicating the normal approximation is not good. When Pareto- \hat{k} is very high the Pareto smoothed i",7,7,,LOO-CV / model comparison,elpd差だけでなくSEとPareto-kを読み、勝敗より『どのデータ点で負けるか』を確認する。,"loo_elpd, loo_elpd_diff, loo_se_diff, pareto_k_gt_0_7, reloo_count",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_zv8hettxjf4epg3n2k04,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_mlsyjk91rart6vba1o1y,tinytable_mlsyjk91rart6vba1o1y,29,variable; mean; median; sd; mad; q5; q95; rhat,descriptive_or_headers,5.1.5 Model 6: long term smooth + seasonal + weekday + day of year,Check whether parameters have reasonable values,7,10,,Model development / debugging,小さいモデルから始め、失敗runを観察しながらモデル族・prior・データ処理を段階的に拡張する。,"iteration_id, change_reason, failure_mode, hypothesis, next_action",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_mlsyjk91rart6vba1o1y,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_rbza5g5avqbazsv6s1er,tinytable_rbza5g5avqbazsv6s1er,30,variable; mean; median; sd; mad; q5; q95; rhat,descriptive_or_headers,5.1.5 Model 6: long term smooth + seasonal + weekday + day of year,Check whether parameters have reasonable values,7,10,,Model development / debugging,小さいモデルから始め、失敗runを観察しながらモデル族・prior・データ処理を段階的に拡張する。,"iteration_id, change_reason, failure_mode, hypothesis, next_action",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_rbza5g5avqbazsv6s1er,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_1kotzxgyjfzfmu3o2mu9,tinytable_1kotzxgyjfzfmu3o2mu9,31,variable; n_distinct; lp__; 1,descriptive_or_headers,5.1.6 Model 7: long term smooth + seasonal + weekday + day of year normal + floating special days,Check whether parameters have reasonable values,2,2,,Model development / debugging,小さいモデルから始め、失敗runを観察しながらモデル族・prior・データ処理を段階的に拡張する。,"iteration_id, change_reason, failure_mode, hypothesis, next_action",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_1kotzxgyjfzfmu3o2mu9,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_dbhh2m7y28bj9suw7ofj,tinytable_dbhh2m7y28bj9suw7ofj,32,variable; mean; median; sd; mad; q5; q95; sigma_f1,descriptive_or_headers,5.1.6 Model 7: long term smooth + seasonal + weekday + day of year normal + floating special days,Check whether parameters have reasonable values,7,7,,Model development / debugging,小さいモデルから始め、失敗runを観察しながらモデル族・prior・データ処理を段階的に拡張する。,"iteration_id, change_reason, failure_mode, hypothesis, next_action",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_dbhh2m7y28bj9suw7ofj,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_7x212w6745netq88710e,tinytable_7x212w6745netq88710e,33,variable; mean; median; sd; mad; q5; q95; beta_f3[1],descriptive_or_headers,5.1.6 Model 7: long term smooth + seasonal + weekday + day of year normal + floating special days,Check whether parameters have reasonable values,7,7,,Model development / debugging,小さいモデルから始め、失敗runを観察しながらモデル族・prior・データ処理を段階的に拡張する。,"iteration_id, change_reason, failure_mode, hypothesis, next_action",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_7x212w6745netq88710e,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_wwua5yzng0fftqxlvz0d,tinytable_wwua5yzng0fftqxlvz0d,34,variable; mean; median; sd; mad; q5; q95; rhat,descriptive_or_headers,5.1.6 Model 7: long term smooth + seasonal + weekday + day of year normal + floating special days,Check whether parameters have reasonable values,7,10,,Model development / debugging,小さいモデルから始め、失敗runを観察しながらモデル族・prior・データ処理を段階的に拡張する。,"iteration_id, change_reason, failure_mode, hypothesis, next_action",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_wwua5yzng0fftqxlvz0d,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_t1p3k9pzn6vpxhppoqkz,tinytable_t1p3k9pzn6vpxhppoqkz,35,variable; mean; median; sd; mad; q5; q95; rhat,descriptive_or_headers,5.1.6 Model 7: long term smooth + seasonal + weekday + day of year normal + floating special days,Check whether parameters have reasonable values,7,10,,Model development / debugging,小さいモデルから始め、失敗runを観察しながらモデル族・prior・データ処理を段階的に拡張する。,"iteration_id, change_reason, failure_mode, hypothesis, next_action",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_t1p3k9pzn6vpxhppoqkz,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_61gn8c4ol6607xlzelg4,tinytable_61gn8c4ol6607xlzelg4,36,variable; n_distinct; lp__; 2,descriptive_or_headers,5.1.7 Model 8: long term smooth + seasonal + weekday with time dependent magnitude + day of year + special,Check whether parameters have reasonable values,2,2,,Model development / debugging,小さいモデルから始め、失敗runを観察しながらモデル族・prior・データ処理を段階的に拡張する。,"iteration_id, change_reason, failure_mode, hypothesis, next_action",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_61gn8c4ol6607xlzelg4,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_ud8hbghzogvhngj3hqbv,tinytable_ud8hbghzogvhngj3hqbv,37,variable; mean; median; sd; mad; q5; q95; sigma_f1,descriptive_or_headers,5.1.7 Model 8: long term smooth + seasonal + weekday with time dependent magnitude + day of year + special,Check whether parameters have reasonable values,9,7,,Model development / debugging,小さいモデルから始め、失敗runを観察しながらモデル族・prior・データ処理を段階的に拡張する。,"iteration_id, change_reason, failure_mode, hypothesis, next_action",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_ud8hbghzogvhngj3hqbv,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_ua41eeeknkqoqwcir36b,tinytable_ua41eeeknkqoqwcir36b,38,variable; mean; median; sd; mad; q5; q95; beta_f3[1],descriptive_or_headers,5.1.7 Model 8: long term smooth + seasonal + weekday with time dependent magnitude + day of year + special,Check whether parameters have reasonable values,7,7,,Model development / debugging,小さいモデルから始め、失敗runを観察しながらモデル族・prior・データ処理を段階的に拡張する。,"iteration_id, change_reason, failure_mode, hypothesis, next_action",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_ua41eeeknkqoqwcir36b,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
table,birthdays/birthdays.html,Model building: Time-series decomposition for birthdays – Bayesian Workflow book,Model building: Time-series decomposition for birthdays,Ch 27: Model building: Time-series decomposition for birthdays,birthdays-birthdays/tinytable_040sywpmuadrqufxjo9q,tinytable_040sywpmuadrqufxjo9q,39,variable; mean; median; sd; mad; q5; q95; rhat,descriptive_or_headers,5.1.7 Model 8: long term smooth + seasonal + weekday with time dependent magnitude + day of year + special,Check whether parameters have reasonable values,9,10,,Model development / debugging,小さいモデルから始め、失敗runを観察しながらモデル族・prior・データ処理を段階的に拡張する。,"iteration_id, change_reason, failure_mode, hypothesis, next_action",https://avehtari.github.io/Bayesian-Workflow/birthdays/birthdays.html#tinytable_040sywpmuadrqufxjo9q,https://github.com/avehtari/Bayesian-Workflow/blob/eb00fa4397314ef7d90203382542bd44c590e289/birthdays/birthdays.R,link_only_no_binary_copy_for_crc_book_site
